"Sexo","Ingresos","Gastos","Balance","TieneDeuda","EdadPrestamo","MontoPrestado","Cuotas","DarPrestamo","Prediccion_Lasso","Prediccion_Ridge"
"M",945,416,529,1,47,302,4,"0",0.000784616696588918,0.125815269338179
"F",559,241,318,0,54,196,4,"1",0.999430268629375,0.90738085104701
"F",1018,398,620,1,56,316,4,"0",0.000784616696588918,0.124397094041255
"F",1016,498,518,1,81,305,4,"0",0.000784616696588918,0.127050521901998
"F",873,437,436,0,51,262,4,"1",0.999430268629375,0.910130841808952
"F",2979,1490,1489,1,56,923,4,"0",0.000784616696588918,0.151527761481579
"F",2663,1332,1331,0,39,1092,4,"1",0.999430268629375,0.926536162461681
"F",2352,1035,1317,0,37,870,4,"1",0.999430268629375,0.922360782600535
"F",2363,1087,1276,0,43,898,4,"1",0.999430268629375,0.923180175310626
"F",1954,899,1055,0,37,586,4,"1",0.999430268629375,0.918300495418854
"F",2095,1048,1047,0,50,649,4,"1",0.999430268629375,0.920739914485347
"F",2620,1284,1336,0,26,917,4,"1",0.999430268629375,0.924342757206934
"F",2421,1138,1283,1,60,896,4,"0",0.000784616696588918,0.145047232346911
"F",2689,1130,1559,0,73,968,4,"1",0.999430268629375,0.926302743955125
"F",2585,1190,1395,1,77,801,4,"0",0.000784616696588918,0.146736661261512
"F",2051,882,1169,0,49,738,4,"1",0.999430268629375,0.920227845004319
"M",2393,1125,1268,1,41,981,4,"0",0.000784616696588918,0.146935093684422
"F",2824,1102,1722,0,28,904,4,"1",0.999430268629375,0.923943289945122
"M",2797,1147,1650,0,27,951,4,"1",0.999430268629375,0.925926919089507
"M",2450,1078,1372,0,37,735,4,"1",0.999430268629375,0.923538705018167
"M",1576,788,788,1,43,567,4,"0",0.000784616696588918,0.134797634396562
"F",2295,1125,1170,0,43,803,4,"1",0.999430268629375,0.922528044170166
"F",1640,804,836,0,36,590,4,"1",0.999430268629375,0.916704385353954
"F",2534,1141,1393,0,42,1039,4,"1",0.999430268629375,0.924907333503982
"M",592,249,343,0,27,237,4,"1",0.999430268629375,0.908177243419137
"M",507,254,253,0,25,157,4,"1",0.999430268629375,0.90713671107089
"M",1342,658,684,1,43,470,4,"0",0.000784616696588918,0.131373588100757
"M",1151,564,587,1,53,345,4,"0",0.000784616696588918,0.129017939321244
"F",1278,550,728,1,61,460,4,"0",0.000784616696588918,0.128886938290881
"F",1200,480,720,1,42,456,4,"0",0.000784616696588918,0.126388583684036
"F",708,298,410,0,28,269,4,"1",0.999430268629375,0.907371116993478
"M",1498,749,749,1,39,554,4,"0",0.000784616696588918,0.133585056744378
"F",882,353,529,0,42,335,4,"1",0.999430268629375,0.909689323356044
"M",1327,664,663,1,28,438,4,"0",0.000784616696588918,0.129816257048482
"M",1016,437,579,1,50,396,4,"0",0.000784616696588918,0.127580084742947
"F",557,279,278,1,42,217,4,"0",0.000784616696588918,0.119229256320828
"M",1312,643,669,1,26,420,4,"0",0.000784616696588918,0.12920181770294
"F",1585,682,903,1,49,555,4,"0",0.000784616696588918,0.13164938874746
"M",866,364,502,0,73,346,4,"1",0.999430268629375,0.913323287199773
"F",924,370,554,1,25,351,4,"0",0.000784616696588918,0.121773669225103
"M",565,221,344,0,50,226,4,"1",0.999430268629375,0.909135854625897
"F",1338,669,669,0,65,455,4,"1",0.999430268629375,0.915434977048195
"F",1323,596,727,0,18,503,4,"1",0.999430268629375,0.912734688424161
"F",1457,598,859,0,44,583,4,"1",0.999430268629375,0.91522822703138
"F",1278,601,677,1,45,447,4,"0",0.000784616696588918,0.127952245056134
"M",1454,597,857,1,47,436,4,"0",0.000784616696588918,0.131298679718188
"F",558,263,295,1,39,229,4,"0",0.000784616696588918,0.119005109339353
"F",546,213,333,0,55,175,4,"1",0.999430268629375,0.907033236018054
"M",697,314,383,1,44,216,4,"0",0.000784616696588918,0.122653809577815
"F",602,289,313,1,86,217,4,"0",0.000784616696588918,0.12276795203409
"F",1275,600,675,1,64,421,4,"0",0.000784616696588918,0.12912325512157
"F",826,364,462,1,69,273,4,"0",0.000784616696588918,0.123747831936753
"F",569,234,335,1,42,199,4,"0",0.000784616696588918,0.118723718026442
"M",505,213,292,0,24,202,4,"1",0.999430268629375,0.907168441880632
"F",771,317,454,0,44,270,4,"1",0.999430268629375,0.908656025411134
"F",770,355,415,1,76,316,4,"0",0.000784616696588918,0.124399728178461
"F",600,282,318,0,49,186,4,"1",0.999430268629375,0.907425064215967
"F",664,273,391,0,40,219,4,"1",0.999430268629375,0.9073379868839
"F",1010,475,535,0,22,414,4,"1",0.999430268629375,0.910418469633342
"F",1210,509,701,1,21,399,4,"0",0.000784616696588918,0.124473728044898
"F",1094,482,612,0,46,383,4,"1",0.999430268629375,0.911855275933152
"F",1375,564,811,0,39,495,4,"1",0.999430268629375,0.913801694269666
"F",1527,688,839,1,18,626,4,"0",0.000784616696588918,0.129767031532808
"F",1899,798,1101,0,37,684,4,"1",0.999430268629375,0.918245565995014
"F",3000,1290,1710,0,42,960,4,"1",0.999430268629375,0.926539988577474
"M",2490,1171,1319,1,23,921,4,"0",0.000784616696588918,0.145605826312582
"F",1528,688,840,0,39,565,4,"1",0.999430268629375,0.915607100008836
"F",2173,848,1325,1,32,717,4,"0",0.000784616696588918,0.136528278864419
"F",1728,709,1019,1,34,570,4,"0",0.000784616696588918,0.13156017559879
"F",2653,1168,1485,1,29,796,4,"0",0.000784616696588918,0.142686532501635
"F",1884,867,1017,1,35,678,4,"0",0.000784616696588918,0.135069985902141
"F",2309,924,1385,0,50,785,4,"1",0.999430268629375,0.921648809704353
"F",2643,1243,1400,0,29,899,4,"1",0.999430268629375,0.924205826532206
"F",2436,1097,1339,1,38,731,4,"0",0.000784616696588918,0.140873970816876
"F",1626,813,813,1,21,618,4,"0",0.000784616696588918,0.131514776807943
"F",2438,1146,1292,1,40,780,4,"0",0.000784616696588918,0.142107655794979
"F",1607,804,803,0,50,659,4,"1",0.999430268629375,0.917849665971488
"F",3000,1200,1800,1,39,930,4,"0",0.000784616696588918,0.147304655573893
"F",2067,931,1136,0,55,620,4,"1",0.999430268629375,0.920020283106639
"F",2736,1396,1340,0,51,1122,4,"1",0.999430268629375,0.927847935311548
"F",2572,1029,1543,1,42,823,4,"0",0.000784616696588918,0.142349504671996
"F",1872,880,992,1,18,580,4,"0",0.000784616696588918,0.132648369949638
"F",1511,680,831,1,31,468,4,"0",0.000784616696588918,0.12889499350548
"F",2612,1228,1384,1,39,888,4,"0",0.000784616696588918,0.145024540039666
"F",2811,1153,1658,1,57,1124,4,"0",0.000784616696588918,0.149809387894498
"F",2692,1293,1399,1,62,1050,6,"0",0.000784616696588918,0.138925214205226
"F",1542,725,817,0,69,601,4,"1",0.999430268629375,0.917738082801143
"F",2155,949,1206,0,67,754,6,"1",0.999430268629375,0.915194179860307
"F",1543,664,879,1,41,571,4,"0",0.000784616696588918,0.130829245167201
"M",2391,1148,1243,0,32,861,4,"1",0.999430268629375,0.924376202548628
"F",1604,786,818,0,34,545,4,"1",0.999430268629375,0.916034393677492
"F",2818,1128,1690,0,36,874,4,"1",0.999430268629375,0.924254049251728
"F",1973,928,1045,0,32,612,6,"1",0.999430268629375,0.911427885359891
"F",2318,974,1344,1,30,904,4,"0",0.000784616696588918,0.140468793703078
"F",1296,597,699,0,34,492,4,"1",0.999430268629375,0.913447546441367
"F",679,326,353,0,42,258,4,"1",0.999430268629375,0.908178905555888
"F",1006,453,553,1,52,382,4,"0",0.000784616696588918,0.125220173848335
"F",544,234,310,0,55,196,4,"1",0.999430268629375,0.90733941259501
"F",534,235,299,0,79,176,4,"1",0.999430268629375,0.908541323630635
"M",1139,536,603,1,35,467,4,"0",0.000784616696588918,0.128648549445946
"F",629,277,352,1,65,245,4,"0",0.000784616696588918,0.121517122261011
"F",866,390,476,1,39,346,4,"0",0.000784616696588918,0.122672502712774
"F",1110,467,643,1,69,389,4,"0",0.000784616696588918,0.127205294725433
"F",1428,672,756,0,32,543,4,"1",0.999430268629375,0.914635513758209
"F",775,357,418,0,28,279,4,"1",0.999430268629375,0.908081717038177
"F",1430,572,858,0,28,443,4,"1",0.999430268629375,0.913028123602582
"F",1212,558,654,0,27,424,4,"1",0.999430268629375,0.912000947678145
"F",2815,1183,1632,0,73,1070,4,"1",0.999430268629375,0.927623362481156
"F",820,345,475,0,55,336,4,"1",0.999430268629375,0.910171412098561
"F",927,436,491,1,53,306,4,"0",0.000784616696588918,0.123973651569895
"M",1054,454,600,1,56,432,4,"0",0.000784616696588918,0.128769791251132
"M",687,330,357,0,25,240,4,"1",0.999430268629375,0.908952670990285
"M",1485,624,861,0,53,460,4,"1",0.999430268629375,0.916743626047982
"F",1031,423,608,0,66,423,4,"1",0.999430268629375,0.912694084867524
"M",557,240,317,1,42,212,4,"0",0.000784616696588918,0.121202411446842
"M",971,389,582,0,32,350,4,"1",0.999430268629375,0.911590670872536
"F",1237,582,655,1,51,433,4,"0",0.000784616696588918,0.127903466355848
"M",547,269,278,0,46,181,4,"1",0.999430268629375,0.908793174981167
"M",1319,515,804,0,23,462,4,"1",0.999430268629375,0.913930631545823
"F",2480,1216,1264,1,29,769,4,"0",0.000784616696588918,0.141936941033487
"M",2292,917,1375,1,54,825,4,"0",0.000784616696588918,0.143584227614637
"F",1253,627,626,0,37,476,4,"1",0.999430268629375,0.913533008118688
"F",1289,581,708,0,35,400,4,"1",0.999430268629375,0.912663489454632
"F",1213,546,667,1,57,437,4,"0",0.000784616696588918,0.127981037828824
"F",997,469,528,1,44,409,4,"0",0.000784616696588918,0.1249981659791
"F",1266,621,645,1,51,443,4,"0",0.000784616696588918,0.128495211184514
"F",1463,600,863,0,40,527,4,"1",0.999430268629375,0.914617076863648
"M",1306,510,796,1,28,470,4,"0",0.000784616696588918,0.128695263320768
"F",585,264,321,1,19,193,4,"0",0.000784616696588918,0.11731642283124
"F",1049,452,597,1,60,336,4,"0",0.000784616696588918,0.12552633546808
"M",713,293,420,0,23,235,4,"1",0.999430268629375,0.908644757865004
"M",941,471,470,0,47,311,4,"1",0.999430268629375,0.91254028808731
"F",946,388,558,1,49,322,4,"0",0.000784616696588918,0.12351646910548
"M",568,233,335,1,58,233,4,"0",0.000784616696588918,0.122603175993206
"F",2698,1188,1510,0,28,1106,4,"1",0.999430268629375,0.925425034841331
"F",1524,610,914,1,34,518,4,"0",0.000784616696588918,0.129117572225064
"F",2149,989,1160,0,21,709,4,"1",0.999430268629375,0.919514173071992
"M",2934,1379,1555,1,40,1144,4,"0",0.000784616696588918,0.154385513951864
"M",2890,1330,1560,0,30,1012,4,"1",0.999430268629375,0.927723326119444
"F",2896,1275,1621,0,21,985,4,"1",0.999430268629375,0.925324281350499
"F",1798,846,952,1,32,593,4,"0",0.000784616696588918,0.133246030404043
"F",2934,1291,1643,1,24,880,4,"0",0.000784616696588918,0.145941573247793
"M",2170,890,1280,0,40,846,4,"1",0.999430268629375,0.922560838382906
"M",2712,1221,1491,0,30,922,4,"1",0.999430268629375,0.926031338745873
"F",2096,860,1236,1,36,817,4,"0",0.000784616696588918,0.137743809096952
"F",2995,1258,1737,0,21,928,4,"1",0.999430268629375,0.925134052301637
"F",2322,1138,1184,0,44,743,4,"1",0.999430268629375,0.922312672963336
"F",1723,672,1051,1,37,655,4,"0",0.000784616696588918,0.13239230608832
"F",1924,789,1135,0,28,673,4,"1",0.999430268629375,0.917719247879356
"F",2838,1448,1390,1,21,1022,4,"0",0.000784616696588918,0.148478808649417
"M",2685,1182,1503,0,26,1101,4,"1",0.999430268629375,0.926748385812061
"M",1564,782,782,0,39,610,4,"1",0.999430268629375,0.918318610185932
"F",2188,1116,1072,1,30,875,4,"0",0.000784616696588918,0.140822801386885
"F",2620,1179,1441,1,49,812,4,"0",0.000784616696588918,0.144524652710107
"F",1903,819,1084,1,43,723,4,"0",0.000784616696588918,0.13588558511416
"M",2189,876,1313,0,23,897,4,"1",0.999430268629375,0.922049934081619
"F",1883,735,1148,0,55,753,4,"1",0.999430268629375,0.919260552872853
"F",2520,1210,1310,1,45,932,4,"0",0.000784616696588918,0.145417823985958
"F",1507,694,813,0,40,452,4,"1",0.999430268629375,0.914770384877725
"F",2998,1320,1678,1,42,1139,4,"0",0.000784616696588918,0.151366546374941
"F",2565,1052,1513,1,19,846,4,"0",0.000784616696588918,0.140865796534194
"F",2604,1068,1536,0,18,859,4,"1",0.999430268629375,0.922286990152097
"F",2528,1163,1365,0,34,910,4,"1",0.999430268629375,0.923739160763982
"F",2721,1198,1523,1,38,1061,4,"0",0.000784616696588918,0.147329330292379
"F",2181,1047,1134,0,38,654,4,"1",0.999430268629375,0.920425536759544
"F",1998,999,999,0,29,779,4,"1",0.999430268629375,0.920018431089088
"F",2524,1035,1489,0,47,909,4,"1",0.999430268629375,0.923642078678987
"F",1772,745,1027,0,22,727,4,"1",0.999430268629375,0.917053331420371
"F",1963,923,1040,0,60,766,4,"1",0.999430268629375,0.920953201120755
"F",2523,1212,1311,0,71,858,4,"1",0.999430268629375,0.925433296440737
"F",1901,780,1121,0,38,646,4,"1",0.999430268629375,0.917917056063042
"F",2732,1285,1447,0,52,984,4,"1",0.999430268629375,0.926375898542015
"F",2661,1358,1303,0,40,958,4,"1",0.999430268629375,0.925821766655707
"M",1626,813,813,0,54,634,4,"1",0.999430268629375,0.919647549919894
"F",2475,1089,1386,0,71,941,4,"1",0.999430268629375,0.925181100487456
"F",1796,737,1059,0,61,665,4,"1",0.999430268629375,0.918667791289343
"F",1796,755,1041,1,30,593,4,"0",0.000784616696588918,0.132245870063554
"F",2750,1293,1457,0,50,1018,4,"1",0.999430268629375,0.926602890046176
"F",2005,782,1223,0,49,762,4,"1",0.999430268629375,0.919674188479262
"F",2186,1093,1093,1,40,678,4,"0",0.000784616696588918,0.13910795187407
"F",1678,789,889,0,22,503,4,"1",0.999430268629375,0.915332472982262
"F",1921,923,998,1,45,653,4,"0",0.000784616696588918,0.136301741782362
"F",2041,919,1122,0,44,755,4,"1",0.999430268629375,0.920279221700912
"F",2694,1374,1320,1,39,1024,4,"0",0.000784616696588918,0.148575245021297
"F",2369,1019,1350,0,61,971,4,"1",0.999430268629375,0.924203708735973
"F",2761,1298,1463,1,35,856,4,"0",0.000784616696588918,0.145760685019507
"M",2179,981,1198,0,19,850,4,"1",0.999430268629375,0.922087211115145
"F",1871,880,991,1,32,636,4,"0",0.000784616696588918,0.134403631721953
"F",1855,928,927,1,35,742,4,"0",0.000784616696588918,0.136228107089842
"F",2483,1093,1390,0,66,770,4,"1",0.999430268629375,0.923815576199922
"M",2475,1089,1386,0,26,817,4,"1",0.999430268629375,0.923701712060797
"F",1517,638,879,1,27,561,4,"0",0.000784616696588918,0.129260331889156
"F",1831,934,897,0,74,641,4,"1",0.999430268629375,0.920426843876919
"F",1646,774,872,1,48,527,4,"0",0.000784616696588918,0.132386271784379
"F",2060,969,1091,1,46,803,4,"0",0.000784616696588918,0.139259142930372
"F",1650,710,940,0,35,578,4,"1",0.999430268629375,0.916022365169235
"F",2155,1056,1099,0,51,840,4,"1",0.999430268629375,0.922370972777106
"M",1871,805,1066,0,46,561,4,"1",0.999430268629375,0.919425538738596
"F",2074,996,1078,0,56,726,4,"1",0.999430268629375,0.921227583040495
"M",2564,1103,1461,1,71,846,4,"0",0.000784616696588918,0.148585591172809
"F",1826,822,1004,0,65,694,4,"1",0.999430268629375,0.919679914612817
"M",1661,748,913,0,32,565,4,"1",0.999430268629375,0.917726187721288
"M",2108,865,1243,1,37,696,4,"0",0.000784616696588918,0.139173813248733
"F",2932,1349,1583,1,62,1114,4,"0",0.000784616696588918,0.152780537073319
"F",2972,1338,1634,0,62,981,4,"1",0.999430268629375,0.927794615288728
"M",2859,1116,1743,1,63,1115,4,"0",0.000784616696588918,0.15297222947054
"F",2335,934,1401,0,43,934,4,"1",0.999430268629375,0.922483380207109
"F",1728,795,933,1,27,536,4,"0",0.000784616696588918,0.131402881406889
"F",1627,798,829,1,50,651,4,"0",0.000784616696588918,0.134075925656534
"F",2447,1028,1419,0,46,979,4,"1",0.999430268629375,0.923807923388763
"M",2994,1198,1796,0,32,898,4,"1",0.999430268629375,0.926653630887446
"F",2675,1365,1310,1,33,829,4,"0",0.000784616696588918,0.145467949584441
"F",2638,1188,1450,0,30,791,4,"1",0.999430268629375,0.923187370550117
"M",1694,712,982,0,59,678,4,"1",0.999430268629375,0.919842993062282
"M",1852,723,1129,0,58,741,4,"1",0.999430268629375,0.920797355111798
"F",1766,883,883,0,56,706,4,"1",0.999430268629375,0.919474486346945
"F",2211,885,1326,0,52,884,4,"1",0.999430268629375,0.921926772289898
"M",1729,761,968,0,50,571,4,"1",0.999430268629375,0.919000602950159
"F",1703,852,851,0,21,528,4,"1",0.999430268629375,0.915935147247742
"M",2745,1318,1427,0,52,824,4,"1",0.999430268629375,0.927037174039219
"M",2872,1293,1579,0,24,1063,4,"1",0.999430268629375,0.927530697719208
"F",2715,1114,1601,0,22,1005,4,"1",0.999430268629375,0.924088576124645
"M",2935,1468,1467,0,55,881,4,"1",0.999430268629375,0.928880564611777
"F",1595,654,941,0,21,606,4,"1",0.999430268629375,0.914958621772439
"F",2136,962,1174,0,41,854,4,"1",0.999430268629375,0.921374719457378
"F",2460,1009,1451,0,69,738,4,"1",0.999430268629375,0.92320261653113
"F",1686,793,893,0,40,674,4,"1",0.999430268629375,0.917621741933066
"F",2065,950,1115,1,34,723,4,"0",0.000784616696588918,0.137178432371587
"F",1952,976,976,1,57,703,4,"0",0.000784616696588918,0.138523632572591
"F",2352,988,1364,0,34,823,4,"1",0.999430268629375,0.921611841596285
"F",1548,620,928,1,19,526,4,"0",0.000784616696588918,0.128238942709072
"F",2724,1390,1334,0,57,1035,4,"1",0.999430268629375,0.92749027518916
"F",2729,1229,1500,0,61,1064,4,"1",0.999430268629375,0.92702275911811
"M",2965,1305,1660,0,54,978,4,"1",0.999430268629375,0.92869195969438
"F",2525,1238,1287,0,60,783,4,"1",0.999430268629375,0.924542152220571
"F",1669,768,901,1,22,634,4,"0",0.000784616696588918,0.131573006501391
"F",2182,895,1287,0,34,720,4,"1",0.999430268629375,0.91981372400211
"F",2069,1014,1055,1,28,621,4,"0",0.000784616696588918,0.136126600538372
"F",2024,830,1194,1,65,688,4,"0",0.000784616696588918,0.137994386145203
"F",1733,815,918,0,43,589,4,"1",0.999430268629375,0.917431823623255
"F",1724,673,1051,1,35,690,4,"0",0.000784616696588918,0.132640421967593
"F",1945,837,1108,1,43,797,4,"0",0.000784616696588918,0.137116735084474
"F",1715,789,926,1,28,583,4,"0",0.000784616696588918,0.131891310348839
"F",1757,826,931,0,61,597,4,"1",0.999430268629375,0.918574374421189
"M",1984,814,1170,1,45,714,4,"0",0.000784616696588918,0.138939893910611
"M",1639,672,967,1,35,492,4,"0",0.000784616696588918,0.13254652810499
"M",2088,1065,1023,1,24,752,4,"0",0.000784616696588918,0.140552051166796
"F",2326,1024,1302,0,31,861,4,"1",0.999430268629375,0.921856519311622
"F",2417,1161,1256,0,27,943,4,"1",0.999430268629375,0.923281565256453
"F",1894,891,1003,0,65,777,4,"1",0.999430268629375,0.920887892306091
"F",2166,1062,1104,1,33,758,4,"0",0.000784616696588918,0.139067999922039
"F",2189,964,1225,0,33,854,4,"1",0.999430268629375,0.921145158028282
"F",1782,838,944,1,56,677,4,"0",0.000784616696588918,0.135994834579598
"M",1598,799,799,0,23,527,4,"1",0.999430268629375,0.917075065218963
"F",2379,1142,1237,0,34,714,4,"1",0.999430268629375,0.921804809510066
"F",1960,922,1038,0,34,588,4,"1",0.999430268629375,0.918314531012878
"F",2086,1064,1022,1,37,751,4,"0",0.000784616696588918,0.138933537322981
"F",2777,1139,1638,0,35,944,4,"1",0.999430268629375,0.924624273963717
"F",1793,736,1057,1,38,592,4,"0",0.000784616696588918,0.132685972507729
"F",2887,1213,1674,1,32,924,4,"0",0.000784616696588918,0.146153823845495
"M",1656,646,1010,1,39,563,4,"0",0.000784616696588918,0.133514011216404
"F",2244,943,1301,0,20,763,4,"1",0.999430268629375,0.919880193742197
"M",2423,1067,1356,0,42,897,4,"1",0.999430268629375,0.924753201154297
"M",2035,1018,1017,1,39,753,4,"0",0.000784616696588918,0.141103888523098
"F",2330,956,1374,1,48,839,4,"0",0.000784616696588918,0.141100956363854
